timestamp,disk
2023-05-09 00:00:00,14.974683544303796
2023-05-09 00:10:00,13.15057915057915
2023-05-09 00:20:00,15.9933110367893
2023-05-09 00:30:00,10.707224334600763
2023-05-09 00:40:00,11.276666666666667
2023-05-09 00:50:00,12.848684210526317
2023-05-09 01:00:00,18.634517766497463
2023-05-09 01:10:00,14.375903614457831
2023-05-09 01:20:00,13.899383983572896
2023-05-09 01:30:00,8.132432432432433
2023-05-09 01:40:00,12.24793388429752
2023-05-09 01:50:00,14.182795698924734
2023-05-09 02:00:00,15.379603399433428
2023-05-09 02:10:00,10.743494423791825
2023-05-09 02:20:00,10.994285714285716
2023-05-09 02:30:00,18.780254777070063
2023-05-09 02:40:00,17.054187192118224
2023-05-09 02:50:00,9.793478260869565
2023-05-09 03:00:00,13.299450549450553
2023-05-09 03:10:00,7.074803149606298
2023-05-09 03:20:00,12.347826086956522
2023-05-09 03:30:00,11.95961227786753
2023-05-09 03:40:00,13.005102040816327
2023-05-09 03:50:00,6.394678492239467
2023-05-09 04:00:00,13.003174603174603
2023-05-09 04:10:00,14.73299319727891
2023-05-09 04:20:00,11.929328621908123
2023-05-09 04:30:00,8.119469026548671
2023-05-09 04:40:00,11.509243697478992
2023-05-09 04:50:00,17.765498652291107
2023-05-09 05:00:00,12.092485549132949
2023-05-09 05:10:00,14.804812834224595
2023-05-09 05:20:00,14.768447837150129
2023-05-09 05:30:00,21.758474576271187
2023-05-09 05:40:00,12.91111111111111
2023-05-09 05:50:00,13.400375939849624
2023-05-09 06:00:00,15.3915857605178
2023-05-09 06:10:00,9.577358490566034
2023-05-09 06:20:00,13.469897209985314
2023-05-09 06:30:00,15.298076923076923
2023-05-09 06:40:00,12.691176470588236
2023-05-09 06:50:00,10.504065040650406
2023-05-09 07:00:00,10.076923076923077
2023-05-09 07:10:00,11.03324808184143
2023-05-09 07:20:00,6.09433962264151
2023-05-09 07:30:00,13.397820163487742
2023-05-09 07:40:00,12.767241379310343
2023-05-09 07:50:00,17.579545454545453
2023-05-09 08:00:00,7.847434119278781
2023-05-09 08:10:00,9.292553191489365
2023-05-09 08:20:00,10.97971602434077
2023-05-09 08:30:00,8.900990099009903
2023-05-09 08:40:00,12.000000000000002
2023-05-09 08:50:00,13.587537091988128
2023-05-09 09:00:00,10.303614457831326
2023-05-09 09:10:00,13.227064220183486
2023-05-09 09:20:00,7.987447698744768
2023-05-09 09:30:00,17.232111692844672
2023-05-09 09:40:00,20.204878048780483
2023-05-09 09:50:00,9.143950995405818
2023-05-09 10:00:00,13.948186528497413
2023-05-09 10:10:00,12.36024844720497
2023-05-09 10:20:00,15.885294117647051
2023-05-09 10:30:00,14.02169981916817
2023-05-09 10:40:00,11.947945205479447
2023-05-09 10:50:00,13.802447552447552
2023-05-09 11:00:00,12.174950298210735
2023-05-09 11:10:00,25.94647887323944
2023-05-09 11:20:00,8.5
2023-05-09 11:30:00,10.167375886524823
2023-05-09 11:40:00,11.750936329588017
2023-05-09 11:50:00,13.956521739130432
2023-05-09 12:00:00,14.13587786259542
2023-05-09 12:10:00,11.087260034904013
2023-05-09 12:20:00,13.099601593625495
2023-05-09 12:30:00,16.727272727272727
2023-05-09 12:40:00,20.9843137254902
2023-05-09 12:50:00,9.365979381443298
2023-05-09 13:00:00,10.704166666666667
2023-05-09 13:10:00,12.362416107382552
2023-05-09 13:20:00,8.02540415704388
2023-05-09 13:30:00,11.654377880184333
2023-05-09 13:40:00,8.69090909090909
2023-05-09 13:50:00,12.565789473684209
2023-05-09 14:00:00,13.617486338797812
2023-05-09 14:10:00,7.013392857142859
2023-05-09 14:20:00,12.744525547445257
2023-05-09 14:30:00,8.937198067632847
2023-05-09 14:40:00,6.26984126984127
2023-05-09 14:50:00,11.519417475728153
2023-05-09 15:00:00,8.935817805383023
2023-05-09 15:10:00,7.680555555555557
2023-05-09 15:20:00,9.195544554455443
2023-05-09 15:30:00,14.078891257995735
2023-05-09 15:40:00,13.962589928057549
2023-05-09 15:50:00,23.400900900900908
2023-05-09 16:00:00,14.737003058103976
2023-05-09 16:10:00,16.84957627118644
2023-05-09 16:20:00,14.501672240802671
2023-05-09 16:30:00,13.264833574529668
2023-05-09 16:40:00,9.936170212765957
2023-05-09 16:50:00,21.31336405529954
2023-05-09 17:00:00,8.016556291390728
2023-05-09 17:10:00,12.618528610354224
2023-05-09 17:20:00,12.0
2023-05-09 17:30:00,14.199695121951216
2023-05-09 17:40:00,4.88
2023-05-09 17:50:00,18.509090909090904
2023-05-09 18:00:00,12.482334869431645
2023-05-09 18:10:00,13.425925925925922
2023-05-09 18:20:00,10.430830039525691
2023-05-09 18:30:00,11.637750238322214
2023-05-09 18:40:00,9.123689727463312
2023-05-09 18:50:00,8.138095238095238
2023-05-09 19:00:00,9.440233236151602
2023-05-09 19:10:00,14.608955223880594
2023-05-09 19:20:00,11.755627009646304
2023-05-09 19:30:00,15.56547619047619
2023-05-09 19:40:00,14.247491638795989
2023-05-09 19:50:00,11.965073529411764
2023-05-09 20:00:00,12.275757575757575
2023-05-09 20:10:00,9.49673202614379
2023-05-09 20:20:00,11.838235294117649
2023-05-09 20:30:00,11.498516320474776
2023-05-09 20:40:00,12.708117443868735
2023-05-09 20:50:00,10.06366047745358
2023-05-09 21:00:00,13.492163009404388
2023-05-09 21:10:00,6.520504731861199
2023-05-09 21:20:00,11.581578947368422
2023-05-09 21:30:00,19.676156583629894
2023-05-09 21:40:00,12.658914728682172
2023-05-09 21:50:00,11.180778032036612
2023-05-09 22:00:00,8.119318181818183
2023-05-09 22:10:00,13.43720930232558
2023-05-09 22:20:00,12.96335078534031
2023-05-09 22:30:00,10.142548596112311
2023-05-09 22:40:00,10.175438596491231
2023-05-09 22:50:00,6.785843920145191
2023-05-09 23:00:00,12.387640449438202
2023-05-09 23:10:00,9.68993839835729
2023-05-09 23:20:00,11.594890510948906
2023-05-09 23:30:00,7.303341902313625
2023-05-09 23:40:00,12.1
2023-05-09 23:50:00,11.382949932341004
2023-05-10 00:00:00,8.214285714285714
2023-05-10 00:10:00,11.891760904684975
2023-05-10 00:20:00,13.998522895125555
2023-05-10 00:30:00,12.85809312638581
2023-05-10 00:40:00,13.244827586206895
2023-05-10 00:50:00,12.7890625
2023-05-10 01:00:00,11.987623762376236
2023-05-10 01:10:00,9.014851485148515
2023-05-10 01:20:00,12.152027027027028
2023-05-10 01:30:00,8.999999999999998
