timestamp,RAM
2023-05-09 00:00:00,16.27894872518937
2023-05-09 00:10:00,16.692644890354064
2023-05-09 00:20:00,15.937310373482752
2023-05-09 00:30:00,16.258369193748017
2023-05-09 00:40:00,16.7624043216802
2023-05-09 00:50:00,16.05880693716927
2023-05-09 01:00:00,16.182625702060022
2023-05-09 01:10:00,15.15380848407838
2023-05-09 01:20:00,16.184465508550165
2023-05-09 01:30:00,16.769788512122766
2023-05-09 01:40:00,15.68070706848894
2023-05-09 01:50:00,16.85803296171439
2023-05-09 02:00:00,17.095171067132345
2023-05-09 02:10:00,16.95530406130716
2023-05-09 02:20:00,16.749079930093693
2023-05-09 02:30:00,16.196653655158762
2023-05-09 02:40:00,15.300565629862572
2023-05-09 02:50:00,16.934752152662572
2023-05-09 03:00:00,16.977947021283043
2023-05-09 03:10:00,16.883672725271374
2023-05-09 03:20:00,16.716363108304208
2023-05-09 03:30:00,16.731341853800565
2023-05-09 03:40:00,16.04394848603657
2023-05-09 03:50:00,16.670363919865117
2023-05-09 04:00:00,16.204568154198235
2023-05-09 04:10:00,16.444785846179187
2023-05-09 04:20:00,15.86153901830254
2023-05-09 04:30:00,16.73801847186401
2023-05-09 04:40:00,16.015957106948527
2023-05-09 04:50:00,15.216155012218156
2023-05-09 05:00:00,17.08542766618791
2023-05-09 05:10:00,16.560010586860194
2023-05-09 05:20:00,16.41059752697332
2023-05-09 05:30:00,15.269211217963491
2023-05-09 05:40:00,15.973643268246198
2023-05-09 05:50:00,16.968655436905628
2023-05-09 06:00:00,15.90439186825186
2023-05-09 06:10:00,16.257891994480882
2023-05-09 06:20:00,16.36625620165845
2023-05-09 06:30:00,16.52394756624694
2023-05-09 06:40:00,16.588648263859948
2023-05-09 06:50:00,16.27222916149533
2023-05-09 07:00:00,16.814273693811312
2023-05-09 07:10:00,16.69114209337579
2023-05-09 07:20:00,16.871621834937677
2023-05-09 07:30:00,16.94809881045126
2023-05-09 07:40:00,16.70086388903912
2023-05-09 07:50:00,16.187481032069954
2023-05-09 08:00:00,16.878053273637786
2023-05-09 08:10:00,16.852978187996467
2023-05-09 08:20:00,15.40640227398224
2023-05-09 08:30:00,16.938238447408885
2023-05-09 08:40:00,16.65250932824556
2023-05-09 08:50:00,16.744130187366956
2023-05-09 09:00:00,16.43629622276201
2023-05-09 09:10:00,16.300407207702275
2023-05-09 09:20:00,16.535988557075804
2023-05-09 09:30:00,16.512394075075683
2023-05-09 09:40:00,16.288085159661012
2023-05-09 09:50:00,16.863549213209534
2023-05-09 10:00:00,16.181671752869043
2023-05-09 10:10:00,16.854477780680543
2023-05-09 10:20:00,16.744754950813327
2023-05-09 10:30:00,16.916375836297455
2023-05-09 10:40:00,16.567417729943223
2023-05-09 10:50:00,16.13710785026231
2023-05-09 11:00:00,16.901391255534854
2023-05-09 11:10:00,15.366496754486077
2023-05-09 11:20:00,16.834212223631344
2023-05-09 11:30:00,16.340626514617774
2023-05-09 11:40:00,16.572060135564453
2023-05-09 11:50:00,15.541018183154955
2023-05-09 12:00:00,16.043683793251443
2023-05-09 12:10:00,16.599640542873612
2023-05-09 12:20:00,15.56310819948026
2023-05-09 12:30:00,16.57213506565463
2023-05-09 12:40:00,15.949214478185755
2023-05-09 12:50:00,16.850585430512396
2023-05-09 13:00:00,16.957757430260834
2023-05-09 13:10:00,15.93456632910969
2023-05-09 13:20:00,16.008807351647675
2023-05-09 13:30:00,16.953566809076612
2023-05-09 13:40:00,16.59666704002839
2023-05-09 13:50:00,16.616710421177828
2023-05-09 14:00:00,16.860791074939666
2023-05-09 14:10:00,16.71070800624223
2023-05-09 14:20:00,16.21679263451718
2023-05-09 14:30:00,16.535630127660927
2023-05-09 14:40:00,16.845086641926954
2023-05-09 14:50:00,15.1393842603586
2023-05-09 15:00:00,16.077897826186927
2023-05-09 15:10:00,17.03240415311261
2023-05-09 15:20:00,16.538569118084915
2023-05-09 15:30:00,16.420717343223647
2023-05-09 15:40:00,16.446180940255225
2023-05-09 15:50:00,15.028424516769425
2023-05-09 16:00:00,16.12526435528691
2023-05-09 16:10:00,15.424601610249349
2023-05-09 16:20:00,15.42075978207914
2023-05-09 16:30:00,16.05243428526668
2023-05-09 16:40:00,16.538133548294304
2023-05-09 16:50:00,16.77521582680466
2023-05-09 17:00:00,16.94868096507038
2023-05-09 17:10:00,16.90675314129525
2023-05-09 17:20:00,16.3193211470356
2023-05-09 17:30:00,15.851671616766415
2023-05-09 17:40:00,16.741842977225044
2023-05-09 17:50:00,15.599468581563931
2023-05-09 18:00:00,16.464195963543872
2023-05-09 18:10:00,16.38846663744539
2023-05-09 18:20:00,16.34272476068402
2023-05-09 18:30:00,17.002744488620586
2023-05-09 18:40:00,15.955774443088806
2023-05-09 18:50:00,16.911846727124388
2023-05-09 19:00:00,16.300027345932698
2023-05-09 19:10:00,16.320820634924218
2023-05-09 19:20:00,16.37020658461125
2023-05-09 19:30:00,16.3969718727121
2023-05-09 19:40:00,16.77700024204063
2023-05-09 19:50:00,16.405707168921193
2023-05-09 20:00:00,15.483461386485835
2023-05-09 20:10:00,16.882810313715545
2023-05-09 20:20:00,15.155816020952823
2023-05-09 20:30:00,16.66220043019165
2023-05-09 20:40:00,16.879187566168333
2023-05-09 20:50:00,17.026570639325843
2023-05-09 21:00:00,15.963512304210894
2023-05-09 21:10:00,16.604322778434863
2023-05-09 21:20:00,15.5750854971427
2023-05-09 21:30:00,16.588080730032
2023-05-09 21:40:00,16.348346067772425
2023-05-09 21:50:00,16.84304902686736
2023-05-09 22:00:00,16.764731135467812
2023-05-09 22:10:00,15.962765355324493
2023-05-09 22:20:00,16.80192967085405
2023-05-09 22:30:00,16.992838801804652
2023-05-09 22:40:00,16.353182164338598
2023-05-09 22:50:00,17.0886953778205
2023-05-09 23:00:00,16.173743996329677
2023-05-09 23:10:00,16.743470540712405
2023-05-09 23:20:00,16.508609916803167
2023-05-09 23:30:00,16.567051169077295
2023-05-09 23:40:00,16.790850349051723
2023-05-09 23:50:00,16.475975806238008
2023-05-10 00:00:00,17.00157991133756
2023-05-10 00:10:00,16.800844761980088
2023-05-10 00:20:00,16.693949444277028
2023-05-10 00:30:00,16.121875821103735
2023-05-10 00:40:00,15.349501981908135
2023-05-10 00:50:00,16.013323206796994
2023-05-10 01:00:00,16.859557435007595
2023-05-10 01:10:00,16.885887690986483
2023-05-10 01:20:00,16.539935460215148
2023-05-10 01:30:00,16.828165102804288
2023-05-10 01:40:00,16.245814367415566
2023-05-10 01:50:00,15.861406908602364
2023-05-10 02:00:00,16.135221077159372
2023-05-10 02:10:00,16.6452969779946
2023-05-10 02:20:00,16.403127700448884
2023-05-10 02:30:00,16.77800559051869
2023-05-10 02:40:00,16.418378319404038
2023-05-10 02:50:00,17.00353864544681
2023-05-10 03:00:00,16.968698101453846
2023-05-10 03:10:00,16.335172687727383
2023-05-10 03:20:00,16.489121308266245
2023-05-10 03:30:00,16.479999817051716
2023-05-10 03:40:00,15.913740425946203
2023-05-10 03:50:00,16.606471340609545
2023-05-10 04:00:00,16.718804606700342
2023-05-10 04:10:00,16.611961470040093
2023-05-10 04:20:00,16.385302243179147
2023-05-10 04:30:00,16.65049705611203
2023-05-10 04:40:00,16.142440997405124
2023-05-10 04:50:00,16.83779248751615
2023-05-10 05:00:00,16.49941981727779
2023-05-10 05:10:00,16.188234175267723
2023-05-10 05:20:00,16.735638508004428
2023-05-10 05:30:00,16.24214393268543
2023-05-10 05:40:00,16.37063619802605
2023-05-10 05:50:00,16.468086813712567
2023-05-10 06:00:00,15.929234428689886
2023-05-10 06:10:00,16.050942835529398
2023-05-10 06:20:00,16.924620979887663
2023-05-10 06:30:00,16.40061244982315
2023-05-10 06:40:00,16.80519232003477
2023-05-10 06:50:00,15.08317449355688
2023-05-10 07:00:00,15.705712260628246
2023-05-10 07:10:00,16.81212135750128
2023-05-10 07:20:00,16.599910877825064
2023-05-10 07:30:00,16.849876038950775
2023-05-10 07:40:00,16.178037098287728
2023-05-10 07:50:00,16.90306269999375
2023-05-10 08:00:00,16.21543714261471
2023-05-10 08:10:00,16.554283101608128
2023-05-10 08:20:00,16.630625265307394
2023-05-10 08:30:00,16.05887491623109
2023-05-10 08:40:00,16.344282383097067
2023-05-10 08:50:00,15.58863514461681
2023-05-10 09:00:00,16.664260116423648
2023-05-10 09:10:00,15.151176003947835
2023-05-10 09:20:00,16.207492638614667
2023-05-10 09:30:00,16.08695390131635
2023-05-10 09:40:00,16.44876489272677
2023-05-10 09:50:00,16.968255734132185
2023-05-10 10:00:00,15.688402983405805
2023-05-10 10:10:00,15.83269775445592
2023-05-10 10:20:00,15.939348860267582
2023-05-10 10:30:00,16.154348357202657
2023-05-10 10:40:00,15.936802992666715
2023-05-10 10:50:00,16.74512494544022
2023-05-10 11:00:00,16.614665904030645
2023-05-10 11:10:00,16.728041028152354
2023-05-10 11:20:00,16.76742008298571
2023-05-10 11:30:00,16.893090704285076
2023-05-10 11:40:00,16.416035605974294
2023-05-10 11:50:00,16.14744852908633
2023-05-10 12:00:00,16.859430421319082
2023-05-10 12:10:00,15.979174132528003
2023-05-10 12:20:00,16.37829430294817
